Date,Open,High,Low,Close,Volume
2018-05-02,"43,95","44,30","43,05","43,95","405100,00"
2018-05-03,"43,60","44,13","42,83","43,20","299700,00"
2018-05-04,"43,13","43,23","42,13","42,13","455400,00"
2018-05-07,"42,44","43,60","42,17","42,50","627900,00"
2018-05-08,"42,90","42,90","42,03","42,40","831700,00"
2018-05-09,"42,76","42,86","42,12","42,19","637900,00"
2018-05-10,"42,20","43,69","42,20","43,35","614100,00"
2018-05-11,"43,75","44,08","42,94","43,36","567500,00"
2018-05-14,"43,36","43,36","42,38","43,00","749800,00"
2018-05-15,"42,87","43,89","41,79","43,42","506800,00"
2018-05-16,"43,00","43,82","42,93","43,29","348100,00"
2018-05-17,"43,59","43,59","41,77","42,25","881800,00"
2018-05-18,"42,20","42,25","40,79","41,72","873600,00"
2018-05-21,"42,05","42,05","40,55","40,73","464700,00"
2018-05-22,"40,85","43,79","40,65","43,28","389900,00"
2018-05-23,"43,09","43,48","42,20","43,00","474800,00"
2018-05-24,"43,12","43,49","42,20","43,21","392300,00"
2018-05-25,"43,52","43,83","42,52","42,80","480900,00"
2018-05-28,"42,65","43,75","41,36","42,94","282100,00"
2018-05-29,"43,10","43,10","40,74","42,01","849900,00"
2018-05-30,"42,00","42,49","41,37","42,00","1059500,00"
2018-06-01,"41,85","42,22","40,92","41,94","433900,00"
2018-06-04,"41,94","41,94","40,87","41,20","725700,00"
2018-06-05,"41,25","42,48","40,92","41,60","777400,00"
2018-06-06,"41,59","41,79","40,01","40,56","587700,00"
2018-06-07,"40,44","40,50","37,56","38,75","1844300,00"
2018-06-08,"38,36","39,04","37,92","38,85","987000,00"
2018-06-11,"38,85","39,99","38,40","39,70","1186900,00"
2018-06-12,"39,75","40,89","39,18","40,28","1773200,00"
2018-06-13,"40,79","40,79","39,32","40,04","619300,00"
2018-06-14,"40,01","41,77","40,01","41,18","902600,00"
2018-06-15,"40,65","40,81","38,33","38,55","1767000,00"
2018-06-18,"38,19","38,20","36,25","37,39","804300,00"
2018-06-19,"37,08","39,38","37,00","38,81","892000,00"
2018-06-20,"39,16","39,45","38,57","39,27","393000,00"
2018-06-21,"39,27","39,80","37,27","38,00","748100,00"
2018-06-22,"38,01","39,52","38,01","39,00","384700,00"
2018-06-25,"39,15","40,40","39,14","40,00","330400,00"
2018-06-26,"40,45","40,70","39,37","39,82","571700,00"
2018-06-27,"40,60","40,60","38,10","38,15","560100,00"
2018-06-28,"38,48","38,55","37,14","38,32","413300,00"
2018-06-29,"38,79","38,97","37,11","37,40","806500,00"
2018-07-02,"37,28","38,00","37,11","37,47","285900,00"
2018-07-03,"37,14","38,36","37,13","37,86","261300,00"
2018-07-04,"37,91","38,28","37,50","37,50","191400,00"
2018-07-05,"37,65","38,16","37,40","38,03","280000,00"
2018-07-06,"38,02","38,51","37,80","37,89","204900,00"
2018-07-10,"38,08","39,23","38,08","38,47","341100,00"
2018-07-11,"38,29","39,07","38,01","38,01","534900,00"
2018-07-12,"38,20","38,97","37,93","38,10","477800,00"
2018-07-13,"38,21","38,50","38,04","38,04","362500,00"
2018-07-16,"38,05","39,15","37,99","37,99","298500,00"
2018-07-17,"38,00","39,07","38,00","39,00","622600,00"
2018-07-18,"39,47","39,62","37,86","38,02","609700,00"
2018-07-19,"38,02","38,13","37,06","37,23","315600,00"
2018-07-20,"37,88","39,29","37,84","38,33","1343900,00"
2018-07-23,"38,50","40,18","38,50","39,65","443300,00"
2018-07-24,"40,07","40,67","39,59","39,75","260800,00"
2018-07-25,"40,02","40,60","39,32","40,20","565900,00"
2018-07-26,"40,68","40,69","39,24","39,50","172200,00"
2018-07-27,"39,63","39,84","38,52","38,52","316700,00"
2018-07-30,"38,91","38,96","38,05","38,60","242600,00"
2018-07-31,"38,82","38,82","37,75","38,37","465600,00"
2018-08-01,"38,37","39,74","37,93","39,58","235000,00"
2018-08-02,"39,18","39,96","38,63","39,67","284500,00"
2018-08-03,"39,21","40,46","39,21","40,30","325600,00"
2018-08-06,"40,68","40,68","39,42","39,66","459600,00"
2018-08-07,"39,79","39,92","38,68","39,17","681600,00"
2018-08-08,"39,12","39,18","38,35","38,50","697300,00"
2018-08-09,"38,74","38,81","37,67","37,67","529100,00"
2018-08-10,"37,67","38,05","36,55","36,80","380900,00"
2018-08-13,"36,96","36,96","36,00","36,74","303600,00"
2018-08-14,"39,01","42,65","38,41","42,65","3178000,00"
2018-08-15,"42,19","42,51","40,88","41,73","1186100,00"
2018-08-16,"41,73","42,56","41,17","41,50","721300,00"
2018-08-17,"41,52","43,94","41,29","43,89","861800,00"
2018-08-20,"43,89","44,52","42,62","43,03","756400,00"
2018-08-21,"43,11","43,64","42,10","42,64","491700,00"
2018-08-22,"42,63","42,88","42,15","42,45","428600,00"
2018-08-23,"42,77","43,30","42,15","43,00","362800,00"
2018-08-24,"43,15","43,28","42,02","42,80","392700,00"
2018-08-27,"42,80","43,70","42,73","42,98","279000,00"
2018-08-28,"42,90","43,54","42,35","43,00","422200,00"
2018-08-29,"42,68","44,38","42,68","43,80","355200,00"
2018-08-30,"43,30","43,96","42,61","42,90","282200,00"
2018-08-31,"43,09","43,09","41,75","42,31","462900,00"
2018-09-03,"42,64","42,81","41,42","41,42","197500,00"
2018-09-04,"41,87","42,08","40,95","41,38","330800,00"
2018-09-05,"41,20","41,41","40,40","40,54","411400,00"
2018-09-06,"40,55","41,36","40,26","41,00","539700,00"
2018-09-10,"41,39","41,74","40,51","40,80","397800,00"
2018-09-11,"40,71","41,33","40,10","40,50","283400,00"
2018-09-12,"40,65","40,70","39,10","39,50","494100,00"
2018-09-13,"39,56","39,56","38,10","38,25","489700,00"
2018-09-14,"38,61","38,65","37,80","38,50","380800,00"
2018-09-17,"38,61","40,78","38,26","40,58","482700,00"
2018-09-18,"40,58","40,67","39,67","40,12","372700,00"
2018-09-19,"40,13","40,77","39,41","40,08","460600,00"
2018-09-20,"40,08","40,09","39,01","39,44","432000,00"
2018-09-21,"39,45","39,99","39,39","39,63","449300,00"
2018-09-24,"39,63","40,12","38,95","39,10","382800,00"
2018-09-25,"38,95","40,47","38,91","39,46","594400,00"
2018-09-26,"40,15","41,39","39,00","40,01","412700,00"
2018-09-27,"40,10","40,80","39,30","40,51","365500,00"
2018-09-28,"40,10","40,10","39,03","39,39","453900,00"
2018-10-01,"39,63","39,72","38,26","39,00","503900,00"
2018-10-02,"39,49","40,19","38,60","39,20","633500,00"
2018-10-03,"39,68","42,59","39,61","41,09","1165300,00"
2018-10-04,"41,21","41,40","40,10","40,25","551900,00"
2018-10-05,"41,00","42,42","40,25","41,50","601900,00"
2018-10-08,"43,84","44,00","41,95","42,75","765900,00"
2018-10-09,"42,82","45,71","42,15","45,71","995500,00"
2018-10-10,"45,77","47,10","44,13","44,22","1223900,00"
2018-10-11,"44,87","45,88","43,28","44,20","513200,00"
2018-10-15,"44,30","44,75","43,55","44,05","513200,00"
2018-10-16,"44,21","45,41","44,01","45,01","321900,00"
2018-10-17,"44,70","45,96","44,70","45,37","297900,00"
2018-10-18,"45,29","45,88","45,02","45,35","503200,00"
2018-10-19,"45,60","46,70","45,59","46,00","402300,00"
2018-10-22,"46,24","47,69","46,24","46,99","418200,00"
2018-10-23,"46,93","47,27","45,82","46,50","466500,00"
2018-10-24,"46,95","46,95","44,96","44,97","474000,00"
2018-10-25,"45,21","45,85","44,41","45,40","499900,00"
2018-10-26,"44,82","45,66","43,57","43,83","716900,00"
2018-10-29,"43,89","44,30","43,09","43,60","474300,00"
2018-10-30,"43,88","45,37","43,88","45,00","693600,00"
2018-10-31,"44,96","45,62","43,89","44,47","732200,00"
2018-11-01,"44,51","45,36","44,10","44,99","825800,00"
2018-11-05,"45,41","45,81","44,24","44,84","544700,00"
2018-11-06,"44,94","46,39","44,42","45,99","447900,00"
2018-11-07,"46,10","46,29","44,26","44,92","714700,00"
2018-11-08,"44,93","44,98","43,53","43,67","423400,00"
2018-11-09,"43,67","43,88","42,54","43,33","324700,00"
2018-11-12,"43,74","43,79","42,76","43,00","308200,00"
2018-11-13,"43,29","43,49","42,36","42,51","514700,00"
2018-11-14,"42,50","43,00","41,86","42,67","241500,00"
2018-11-16,"43,15","43,53","39,90","42,59","1115900,00"
2018-11-19,"42,58","44,19","41,51","43,64","570500,00"
2018-11-21,"42,79","43,00","42,21","42,80","422700,00"
2018-11-22,"42,83","43,05","42,60","43,00","318000,00"
2018-11-23,"43,23","43,23","42,45","42,80","209000,00"
2018-11-26,"42,80","43,51","42,09","42,31","499600,00"
2018-11-27,"42,31","42,73","41,46","42,19","551600,00"
2018-11-28,"42,00","42,25","41,05","41,38","698300,00"
2018-11-29,"41,38","42,19","40,82","41,85","455000,00"
2018-11-30,"41,84","41,84","40,41","40,41","1133000,00"
2018-12-03,"40,91","41,41","40,55","41,28","704500,00"
2018-12-04,"41,39","42,41","41,13","41,71","746800,00"
2018-12-05,"42,03","42,05","40,68","40,93","304200,00"
2018-12-06,"40,83","41,65","40,75","41,38","434900,00"
2018-12-07,"41,72","42,73","41,41","42,58","642900,00"
2018-12-10,"42,70","44,13","41,76","41,86","711500,00"
2018-12-11,"42,22","43,10","41,00","41,55","656600,00"
2018-12-12,"41,55","43,47","41,55","43,30","528200,00"
2018-12-13,"43,63","44,09","43,12","43,30","342600,00"
2018-12-14,"43,49","44,03","43,05","43,61","313500,00"
2018-12-17,"43,99","43,99","42,62","42,80","278700,00"
2018-12-18,"42,70","43,78","42,63","43,30","281600,00"
2018-12-19,"43,31","43,97","41,93","42,09","517100,00"
2018-12-20,"42,75","43,60","42,30","43,00","434800,00"
2018-12-21,"43,00","43,99","42,79","43,31","441500,00"
2018-12-26,"43,30","43,56","42,75","42,84","198400,00"
2018-12-27,"42,80","43,30","42,30","42,65","272900,00"
2018-12-28,"42,36","43,78","42,36","42,80","520300,00"
2019-01-02,"43,60","45,36","43,09","44,96","1617100,00"
2019-01-03,"44,90","46,14","44,52","46,14","583800,00"
2019-01-04,"46,25","46,76","45,67","46,09","612400,00"
2019-01-07,"46,06","47,46","45,79","46,60","486500,00"
2019-01-08,"46,80","47,24","46,02","46,35","416300,00"
2019-01-09,"46,70","47,24","45,87","46,50","471300,00"
2019-01-10,"46,50","47,70","46,32","46,80","830200,00"
2019-01-11,"46,88","48,48","46,88","47,68","659300,00"
2019-01-14,"47,69","48,25","46,92","47,91","500000,00"
2019-01-15,"47,55","47,98","46,17","46,70","378200,00"
2019-01-16,"46,74","47,29","46,51","47,00","271200,00"
2019-01-17,"47,00","47,84","46,58","47,59","233500,00"
2019-01-18,"47,89","47,95","45,52","45,62","757800,00"
2019-01-21,"45,84","46,54","45,40","46,40","285000,00"
2019-01-22,"45,83","47,14","45,83","46,33","410400,00"
2019-01-23,"45,91","47,22","45,91","46,15","354800,00"
2019-01-24,"46,30","47,06","46,11","47,06","290600,00"
2019-01-28,"46,40","46,90","45,66","46,38","524600,00"
2019-01-29,"46,55","47,38","46,21","46,50","332500,00"
2019-01-30,"46,58","46,94","46,20","46,52","292500,00"
2019-01-31,"46,60","47,80","46,60","47,61","526800,00"
2019-02-01,"47,69","48,41","46,25","46,73","469900,00"
2019-02-04,"46,80","48,36","46,65","48,00","521400,00"
2019-02-05,"48,01","48,99","47,72","48,59","506500,00"
2019-02-06,"48,59","48,61","46,85","47,00","391700,00"
2019-02-07,"47,61","47,99","47,00","47,08","305600,00"
2019-02-08,"47,08","47,38","46,28","47,00","465900,00"
2019-02-11,"47,01","47,44","46,00","46,70","565700,00"
2019-02-12,"46,80","47,95","46,80","47,20","360100,00"
2019-02-13,"47,77","47,77","45,53","46,00","563800,00"
2019-02-14,"46,06","46,59","44,75","46,50","346100,00"
2019-02-15,"46,51","46,64","45,95","46,54","400600,00"
2019-02-19,"46,66","46,99","46,34","46,63","367300,00"
2019-02-20,"46,63","46,92","46,50","46,50","386500,00"
2019-02-21,"46,51","47,34","46,37","47,16","261300,00"
2019-02-22,"47,35","48,57","46,77","48,08","454500,00"
2019-02-25,"48,10","49,10","48,05","48,05","309600,00"
2019-02-26,"48,31","48,60","47,33","47,88","285400,00"
2019-02-27,"47,90","49,05","47,21","47,48","392000,00"
2019-02-28,"47,56","47,99","46,87","46,98","534000,00"
2019-03-01,"46,97","47,50","46,36","46,82","520500,00"
2019-03-06,"46,70","47,49","46,50","46,79","473200,00"
2019-03-07,"46,72","46,99","45,67","45,67","421900,00"
2019-03-08,"45,81","45,85","44,86","45,65","565000,00"
2019-03-11,"45,51","46,67","45,51","46,49","492900,00"
2019-03-12,"46,13","46,19","44,19","44,89","960300,00"
2019-03-13,"44,89","45,40","43,95","44,31","696000,00"
2019-03-14,"44,60","45,16","44,16","44,70","473000,00"
2019-03-15,"44,70","45,42","44,10","44,35","666100,00"
2019-03-18,"44,50","44,66","43,44","44,05","759000,00"
2019-03-19,"44,18","45,37","44,17","45,00","593000,00"
2019-03-20,"45,00","45,15","44,09","44,36","369400,00"
2019-03-21,"44,61","44,61","43,22","43,70","335200,00"
2019-03-22,"43,20","44,47","42,90","43,00","392900,00"
2019-03-25,"42,87","42,93","41,85","41,95","1054000,00"
2019-03-26,"42,42","42,95","41,59","42,26","438800,00"
2019-03-27,"42,19","43,44","41,08","41,71","662500,00"
2019-03-28,"41,99","42,52","41,51","42,00","376100,00"
2019-03-29,"42,30","43,45","41,80","43,45","755300,00"
2019-04-01,"43,49","44,01","42,50","42,50","458300,00"
2019-04-02,"42,80","43,13","42,11","42,44","501100,00"
2019-04-03,"42,50","42,89","41,93","42,28","342000,00"
2019-04-04,"42,60","42,91","42,00","42,00","482900,00"
2019-04-05,"42,36","43,26","41,95","42,55","744500,00"
2019-04-08,"42,27","42,64","41,62","41,80","341000,00"
2019-04-09,"41,95","42,45","41,85","42,45","484600,00"
2019-04-10,"42,40","42,75","41,80","42,18","376300,00"
2019-04-11,"42,25","42,25","41,23","41,24","385400,00"
2019-04-12,"41,25","41,86","40,63","41,10","398400,00"
2019-04-15,"41,58","41,58","40,61","40,61","369500,00"
2019-04-16,"40,89","42,14","40,80","41,78","569900,00"
2019-04-17,"42,08","42,08","39,95","40,35","989600,00"
2019-04-18,"40,52","40,98","40,01","40,51","508700,00"
2019-04-22,"40,61","41,29","40,45","40,49","379000,00"
2019-04-23,"40,90","41,43","40,64","40,99","821100,00"
2019-04-24,"40,96","41,53","40,25","41,28","1342600,00"
2019-04-25,"41,58","41,90","41,01","41,89","486300,00"
2019-04-26,"41,61","41,87","40,60","41,40","919800,00"
2019-04-29,"41,79","42,23","40,81","40,98","485000,00"
2019-04-30,"41,11","41,95","41,10","41,59","1013400,00"
2019-05-02,"41,59","42,02","40,70","41,34","441800,00"
2019-05-03,"41,46","41,71","40,88","41,44","349300,00"
2019-05-06,"41,05","41,45","40,70","41,31","388200,00"
2019-05-07,"41,26","41,26","40,42","41,00","810000,00"
2019-05-08,"40,86","41,85","40,86","41,77","518700,00"
2019-05-09,"41,93","41,93","41,14","41,45","580300,00"
2019-05-10,"41,49","42,00","40,82","41,90","389400,00"
2019-05-13,"39,50","39,50","38,10","38,70","1770400,00"
2019-05-14,"38,81","39,05","36,96","38,20","2185100,00"
2019-05-15,"38,20","38,41","37,33","38,41","933800,00"
2019-05-16,"38,50","38,80","37,64","38,51","440800,00"
2019-05-17,"38,40","39,25","37,78","38,42","696900,00"
2019-05-20,"38,84","38,99","38,08","38,67","429700,00"
2019-05-21,"38,68","39,47","38,59","38,59","697600,00"
2019-05-22,"38,96","38,96","38,42","38,59","763100,00"
2019-05-23,"38,62","38,77","38,03","38,03","408800,00"
2019-05-24,"38,29","38,64","37,83","38,29","359500,00"
2019-05-27,"38,29","38,57","38,17","38,33","295900,00"
2019-05-28,"38,43","38,54","37,90","37,90","1044000,00"
2019-05-29,"38,00","39,10","38,00","38,51","906300,00"
2019-05-30,"38,79","38,99","38,27","38,88","765300,00"
2019-05-31,"38,90","39,10","38,06","38,69","616400,00"
2019-06-03,"38,70","39,27","38,62","38,71","523500,00"
2019-06-04,"39,00","39,00","38,30","38,37","326800,00"
2019-06-05,"38,70","38,70","37,72","37,73","362100,00"
2019-06-06,"38,00","38,08","37,50","37,51","389500,00"
2019-06-07,"37,79","38,12","37,50","37,52","300900,00"
2019-06-10,"38,01","38,62","37,97","38,18","320800,00"
2019-06-11,"38,31","38,65","38,31","38,60","218500,00"
2019-06-12,"38,65","39,50","38,64","39,38","420300,00"
2019-06-13,"39,56","40,14","39,10","39,30","1063700,00"
2019-06-14,"39,32","39,74","38,87","39,25","545600,00"
2019-06-17,"39,15","39,41","38,70","39,02","317600,00"
2019-06-18,"39,45","39,46","38,82","39,32","234800,00"
2019-06-19,"39,25","39,60","38,92","39,60","295400,00"
2019-06-21,"39,91","39,91","39,22","39,22","419300,00"
2019-06-24,"39,32","39,75","39,09","39,73","318000,00"
2019-06-25,"39,90","39,96","39,13","39,23","375600,00"
2019-06-26,"39,50","39,67","38,77","38,80","369700,00"
2019-06-27,"38,89","39,19","38,22","38,73","559000,00"
2019-06-28,"39,14","39,47","38,71","38,96","411300,00"
2019-07-01,"39,00","39,36","38,73","38,73","362800,00"
2019-07-02,"38,95","39,80","38,85","39,50","394800,00"
2019-07-03,"39,60","39,87","39,35","39,65","277900,00"
2019-07-04,"39,70","40,20","39,70","39,81","429500,00"
2019-07-05,"39,95","40,07","39,22","39,43","474900,00"
2019-07-08,"39,55","39,82","38,64","38,71","634800,00"
2019-07-10,"39,01","40,05","39,01","39,86","735000,00"
2019-07-11,"40,00","41,19","39,56","41,19","602300,00"
2019-07-12,"41,35","41,59","39,78","40,00","1233000,00"
2019-07-15,"40,00","40,43","38,80","38,80","734800,00"
2019-07-16,"39,20","39,20","38,00","38,04","701800,00"
2019-07-17,"38,45","38,45","37,52","37,85","964900,00"
2019-07-18,"37,88","38,36","37,58","38,01","844500,00"
2019-07-19,"38,20","38,92","38,15","38,65","865500,00"
2019-07-22,"38,80","39,30","38,20","39,00","716900,00"
2019-07-23,"39,00","39,16","38,05","38,31","624300,00"
2019-07-24,"38,31","39,04","38,31","38,68","503900,00"
2019-07-25,"38,77","38,99","38,33","38,40","381500,00"
2019-07-26,"38,41","38,62","38,05","38,05","346200,00"
2019-07-29,"38,33","39,08","38,15","39,08","249800,00"
2019-07-30,"39,09","39,48","38,74","39,48","276700,00"
2019-07-31,"39,48","39,63","39,01","39,13","504600,00"
2019-08-01,"39,65","39,65","38,71","39,52","650300,00"
2019-08-02,"39,40","39,60","39,04","39,60","317100,00"
2019-08-05,"39,40","39,79","38,44","38,80","970000,00"
2019-08-06,"39,10","39,72","38,57","39,72","778200,00"
2019-08-07,"39,69","39,89","39,09","39,65","639400,00"
2019-08-08,"39,71","40,78","39,54","40,20","515500,00"
2019-08-09,"40,23","42,25","40,23","42,25","1164300,00"
2019-08-12,"40,50","40,50","38,51","38,90","2249000,00"
2019-08-13,"39,00","39,35","38,10","38,30","774000,00"
2019-08-14,"38,00","38,00","37,35","37,45","1440800,00"
2019-08-15,"37,25","37,75","36,34","36,40","954900,00"
2019-08-16,"36,70","37,25","36,49","37,25","484100,00"
2019-08-19,"37,39","38,10","36,53","36,95","536300,00"
2019-08-20,"36,50","36,81","36,12","36,71","600500,00"
2019-08-21,"37,00","37,28","36,44","36,96","550300,00"
2019-08-22,"36,97","37,43","36,00","36,00","507700,00"
2019-08-23,"36,00","36,07","34,70","34,70","745100,00"
2019-08-26,"34,84","35,04","33,85","33,99","399300,00"
2019-08-27,"34,49","34,49","33,26","33,31","494900,00"
2019-08-28,"33,15","33,50","32,86","33,48","581700,00"
2019-08-29,"33,89","35,77","33,40","35,48","459200,00"
2019-08-30,"35,80","36,51","35,19","36,20","665700,00"
2019-09-02,"36,20","36,50","34,99","35,81","424400,00"
2019-09-03,"35,80","35,95","34,81","35,52","417800,00"
2019-09-04,"35,91","36,72","35,20","36,70","511600,00"
2019-09-05,"36,77","37,57","36,38","36,79","560200,00"
2019-09-06,"37,15","37,15","36,03","36,03","410700,00"
2019-09-09,"36,04","36,78","36,04","36,32","461400,00"
2019-09-10,"36,55","37,42","36,39","36,85","530100,00"
2019-09-11,"36,85","36,85","36,38","36,38","560600,00"
2019-09-12,"36,77","36,82","36,31","36,46","281600,00"
2019-09-13,"36,47","36,56","35,65","35,71","394500,00"
2019-09-16,"35,71","35,96","35,35","35,60","594400,00"
2019-09-17,"35,54","35,58","34,91","35,02","728200,00"
2019-09-18,"35,27","35,46","34,82","35,00","1226800,00"
2019-09-19,"35,30","36,19","35,15","35,45","1150600,00"
2019-09-20,"35,50","36,43","35,42","36,15","1022900,00"
2019-09-23,"36,37","36,38","35,35","35,50","728800,00"
2019-09-24,"35,72","36,10","35,61","35,70","478300,00"
2019-09-25,"35,81","35,90","35,04","35,14","411400,00"
2019-09-26,"35,19","35,65","35,07","35,65","341000,00"
2019-09-27,"35,62","35,67","34,79","34,79","442200,00"
2019-09-30,"34,79","35,17","34,52","35,00","511000,00"
2019-10-01,"35,20","35,47","34,41","35,30","1696100,00"
2019-10-02,"35,35","35,35","34,49","34,82","638100,00"
2019-10-03,"34,83","35,23","34,14","35,23","823500,00"
2019-10-04,"35,35","35,99","35,03","35,82","899500,00"
2019-10-07,"35,86","36,98","35,33","36,59","941000,00"
2019-10-08,"36,87","37,15","35,71","36,02","1119700,00"
2019-10-09,"36,01","36,20","34,82","35,10","970000,00"
2019-10-10,"35,07","35,09","34,14","34,30","1273300,00"
2019-10-11,"34,57","34,90","34,00","34,13","835900,00"
2019-10-14,"34,15","34,42","34,01","34,19","497500,00"
2019-10-15,"34,25","34,37","33,80","34,20","520600,00"
2019-10-16,"34,41","35,37","33,97","35,00","572900,00"
2019-10-17,"35,01","35,81","34,85","35,53","919800,00"
2019-10-18,"35,56","35,65","35,05","35,20","329100,00"
2019-10-21,"35,25","35,70","34,75","35,14","838300,00"
2019-10-22,"35,00","35,36","34,68","35,20","623600,00"
2019-10-23,"35,30","36,10","35,15","36,03","639000,00"
2019-10-24,"36,10","36,50","35,96","36,50","440100,00"
2019-10-25,"36,40","36,44","36,03","36,17","443900,00"
2019-10-28,"36,59","36,80","35,90","36,80","477100,00"
2019-10-29,"36,52","37,13","36,41","37,13","579100,00"
2019-10-30,"37,15","38,47","36,91","38,00","1060500,00"
2019-10-31,"38,01","38,09","37,56","37,75","1366700,00"
2019-11-01,"37,60","38,41","37,60","38,10","824300,00"
2019-11-04,"38,28","38,34","36,46","36,99","897900,00"
2019-11-05,"36,99","37,14","36,37","36,69","784200,00"
2019-11-06,"36,90","36,90","36,19","36,67","799500,00"
2019-11-07,"36,85","37,15","36,38","37,15","1186700,00"
2019-11-08,"37,00","37,34","35,93","35,93","1783700,00"
2019-11-11,"34,60","35,75","34,30","35,41","1885400,00"
2019-11-12,"35,56","35,62","34,23","34,38","1650600,00"
2019-11-13,"34,45","34,47","33,08","33,11","2496100,00"
2019-11-14,"33,13","33,80","33,02","33,55","3797900,00"
