Timestamp,Open,High,Low,Close,Volume
2018-01-02,27,27.37,26.89,27.15,668200
2018-01-03,27,27.27,26.62,27.06,300200
2018-01-04,26.84,27.47,26.84,27.23,911800
2018-01-05,27.31,27.6,26.6,27.2,699900
2018-01-08,27.2,27.2,26.76,26.91,230100
2018-01-09,26.78,27,26.47,26.8,775200
2018-01-10,26.69,27.16,26.37,26.45,950900
2018-01-11,26.45,27.24,26.28,26.55,2445400
2018-01-12,26.55,26.73,25.65,26.4,891200
2018-01-15,26.5,26.98,26.09,26.98,207500
2018-01-16,26.84,27.5,26.61,27.15,500500
2018-01-17,27.26,28.5,27.21,28.15,779200
2018-01-18,27.81,28.87,27.8,28.87,931700
2018-01-19,28.89,29.28,28.52,28.62,1131900
2018-01-22,28.6,29,27.96,29,593600
2018-01-23,28.97,28.97,28.41,28.87,199800
2018-01-24,28.99,29.68,28.96,29.5,1177700
2018-01-26,29.43,30.2,29.41,30.01,1338800
2018-01-29,29.89,30.66,29.35,30.28,611700
2018-01-30,30.27,30.7,29.8,30.47,740100
2018-01-31,30.55,31.7,30.55,31.05,764000
2018-02-01,31.05,32,31.05,31.9,799400
2018-02-02,31.89,31.9,30.58,31.9,494400
2018-02-05,31.19,31.27,30.45,30.75,274900
2018-02-06,30.75,31.44,30,31.4,604000
2018-02-07,31.5,31.91,30.95,31.1,1204100
2018-02-08,31.37,31.37,29.98,30.2,1006900
2018-02-09,30.01,30.07,29.1,29.34,1057500
2018-02-14,29.9,29.96,29.62,29.79,914300
2018-02-15,30,30.2,29.71,29.76,896000
2018-02-16,29.85,29.97,29.36,29.41,2303700
2018-02-19,29.4,29.69,29.22,29.4,272800
2018-02-20,29.6,30.6,29.5,30.4,3602200
2018-02-21,30.5,31.4,30.3,31.26,3460800
2018-02-22,31.31,32.5,31.31,32.49,1869600
2018-02-23,32.5,33.18,32.09,32.9,984000
2018-02-26,33.52,34.09,33.2,33.76,878600
2018-02-27,33.2,33.67,33.2,33.67,516900
2018-02-28,33.7,33.72,33.21,33.63,621500
2018-03-01,33.5,33.8,32.65,33.33,681400
2018-03-02,33.27,33.27,32.15,32.9,521000
2018-03-05,32.99,33.66,32.55,33.18,684700
2018-03-06,33.23,34.38,32.72,33.7,1975000
2018-03-07,33.5,33.84,33.04,33.4,562700
2018-03-08,33.9,35,33.81,35,3485700
2018-03-09,34.99,36.6,34.45,36.5,3317800
2018-03-12,36.3,37.75,36.3,37.17,1381000
2018-03-13,37.4,37.5,36.85,37.18,1210300
2018-03-14,37.22,37.29,36.46,37,844500
2018-03-15,36.8,37,36.5,36.82,645500
2018-03-16,36.79,37.28,36.04,36.41,682500
2018-03-19,36.41,37,35.56,36.38,889600
2018-03-20,36.69,37.05,36.5,36.68,1324200
2018-03-21,37.09,37.5,36.71,37.49,1161900
2018-03-22,37.4,38,37.02,37.55,970100
2018-03-23,37.39,37.43,36.56,37.17,563900
2018-03-26,37.61,37.99,37.32,37.99,586400
2018-03-27,37.99,38.76,37.67,38.01,989000
2018-03-28,38,38.31,37.21,37.7,605800
2018-03-29,37.85,38.64,37.66,38.2,2669100
2018-04-02,38.19,38.55,37.08,37.36,621300
2018-04-03,37.46,38.29,37.46,38,1067300
2018-04-04,37.69,37.69,36.19,36.7,1384600
2018-04-05,37.02,38.1,37.02,37.15,1163400
2018-04-06,37.36,38.89,37.3,38.69,2761300
2018-04-09,38.8,39.4,38.34,38.69,969600
2018-04-10,39.02,39.38,37.15,37.38,1252200
2018-04-11,37.35,37.58,35.88,36.4,1054700
2018-04-12,36.21,37.29,36.06,37.2,1373900
2018-04-13,37.2,37.59,36.37,36.65,1758000
2018-04-16,36.65,36.9,35.57,35.89,1735700
2018-04-17,37.31,37.83,36.06,36.76,1397600
2018-04-18,36.87,37.35,36.66,37.01,1894800
2018-04-19,37.01,37.09,36.07,36.6,1446900
2018-04-20,36.65,37.16,36.12,36.8,909300
2018-04-23,36.4,37.04,36.4,36.96,509900
2018-04-24,36.94,37.5,35.65,35.85,1107600
2018-04-25,35.63,35.63,33.88,34.24,2003100
2018-04-26,34.3,34.63,34.01,34.35,1533300
2018-04-27,34.58,35.81,34.37,35.41,3682100
2018-04-30,35.41,36.4,34.72,36.4,834300
2018-05-02,36.39,36.53,35.37,35.51,1743200
2018-05-03,35.11,35.8,33.6,33.78,2623200
2018-05-04,33.6,34,33.06,33.48,3200200
2018-05-07,33.51,33.72,32.6,33,1059400
2018-05-08,33.2,33.31,32.5,33.09,866200
2018-05-09,33.36,33.4,30.11,31,3596400
2018-05-10,33,33,30.39,32,3451300
2018-05-11,31.7,32.26,30.07,30.56,1764600
2018-05-14,30.9,30.97,28.91,29.42,1484300
2018-05-15,28.5,28.65,27.15,27.9,4892000
2018-05-16,27.86,28.12,27.1,27.3,2038000
2018-05-17,27.46,27.53,25.54,25.54,2583100
2018-05-18,24.8,26.43,24.24,26.15,3159900
2018-05-21,27.1,27.42,26.48,27.4,2307100
2018-05-22,27.8,28.65,27.59,28.65,2040100
2018-05-23,28.16,28.2,27.21,27.64,1695300
2018-05-24,26.87,27.59,26.56,27.4,1685600
2018-05-25,27.6,28.88,27.43,28.05,2918500
2018-05-28,28.05,28.26,26.76,27,690200
2018-05-29,27.8,27.94,26.92,27.08,1152900
2018-05-30,27.24,27.4,25.91,26.51,2068700
2018-06-01,26.48,27,26.1,26.5,1300300
2018-06-04,26.65,27.16,26.56,27,916800
2018-06-05,26.95,27,25.18,25.4,2095100
2018-06-06,25.42,25.5,23.66,24.42,3066800
2018-06-07,23.75,23.98,22.49,23.51,3836400
2018-06-08,23.79,23.93,22.5,23.2,3134200
2018-06-11,23.5,24.43,23.5,24.3,1355300
2018-06-12,24.5,24.59,23.65,23.81,776800
2018-06-13,23.79,24.15,23.33,23.84,933700
2018-06-14,23.93,24.21,23.28,23.85,927000
2018-06-15,23.43,23.49,22.51,22.83,3388400
2018-06-18,22.53,22.95,22.19,22.51,637900
2018-06-19,22.18,23.3,22.1,23.1,1598200
2018-06-20,23.32,23.88,22.89,23.36,818800
2018-06-21,23.5,23.5,22.09,22.16,2127200
2018-06-22,22.3,22.65,21.98,22.17,958400
2018-06-25,22.11,22.2,21.39,21.87,1183400
2018-06-26,22,22.25,21.57,22,542100
2018-06-27,21.99,21.99,21.1,21.4,2675100
2018-06-28,21.5,22.51,20.54,21.5,3653100
2018-06-29,21.81,21.89,20.98,21.33,2547300
2018-07-02,21.18,21.18,20.31,20.71,784800
2018-07-03,20.6,21.07,20.19,20.73,1395200
2018-07-04,20.96,21,20.52,21,248400
2018-07-05,21.1,21.19,20.43,20.43,1286800
2018-07-06,20.4,21.02,20.4,20.8,915100
2018-07-10,21,21.34,20.21,20.69,3427800
2018-07-11,20.63,20.9,20.42,20.9,744000
2018-07-12,20.99,21.89,20.85,21.73,849300
2018-07-13,21.71,22.21,21.61,21.85,704900
2018-07-16,22.29,23.05,22.29,22.79,1673400
2018-07-17,23.05,23.82,22.9,23.68,2191700
2018-07-18,23.8,24.42,23.55,23.91,1881400
2018-07-19,23.95,24,22.8,23.76,1022200
2018-07-20,24.5,25.37,23.98,24.18,2750200
2018-07-23,24.23,24.64,23.71,24.64,847100
2018-07-24,24.99,25.32,24.75,24.75,1113400
2018-07-25,25.08,25.86,25.01,25.76,1993700
2018-07-26,26,26,24.97,25.47,1077900
2018-07-27,25.51,25.84,24.98,25.29,936900
2018-07-30,25.48,25.5,24.27,24.32,1040400
2018-07-31,24.15,24.23,23.55,24.13,676000
2018-08-01,24.13,24.22,23.34,23.89,1226800
2018-08-02,23.8,24.05,23.12,23.75,1289000
2018-08-03,24.15,25.1,23.75,24.57,1807100
2018-08-06,24.76,24.98,24.01,24.34,1288200
2018-08-07,24.52,24.87,23.94,24.43,998200
2018-08-08,24.43,24.67,23.18,23.38,641200
2018-08-09,23.5,24.69,23,24.02,2895400
2018-08-10,24,24,22.26,23.1,2994100
2018-08-13,22.75,23.62,22.46,23.36,1648100
2018-08-14,23.71,24.12,23.6,24.12,1299100
2018-08-15,23.86,24.36,23.44,24.31,741600
2018-08-16,24.36,25.03,24.13,24.87,961000
2018-08-17,24.7,24.94,24.19,24.39,1991500
2018-08-20,24.49,24.92,24.26,24.54,980100
2018-08-21,24.48,24.51,23.55,23.71,3077300
2018-08-22,23.49,23.49,21.88,22.45,3657300
2018-08-23,22.51,22.74,21.78,22.05,2148100
2018-08-24,22.27,22.45,21.86,22,709200
2018-08-27,22.1,22.74,21.96,22.5,879700
2018-08-28,22.5,22.67,22.2,22.65,295000
2018-08-29,22.75,23.06,22.44,22.65,963000
2018-08-30,22.44,22.77,22.08,22.31,1045400
2018-08-31,22.4,23,22.22,23,2276400
2018-09-03,22.75,23.65,22.36,23.34,672400
2018-09-04,23.31,23.32,22.15,22.29,869900
2018-09-05,22.25,22.54,22.13,22.38,1053100
2018-09-06,22.52,22.89,22.21,22.7,584100
2018-09-10,23.99,24.05,22.81,23,668700
2018-09-11,22.93,22.99,21.86,22,1581500
2018-09-12,22.3,22.39,21.86,21.9,1651200
2018-09-13,21.84,22.15,21.6,21.98,1641600
2018-09-14,22.05,22.77,21.89,22.6,671400
2018-09-17,22.45,23.82,22.45,23.49,845900
2018-09-18,23.58,23.77,22.91,23.53,1543800
2018-09-19,23.55,24,23.1,23.85,1233200
2018-09-20,23.99,24.61,23.9,24.46,663900
2018-09-21,24.64,25.3,24.37,25.3,1028600
2018-09-24,25.14,25.14,23.63,23.69,1316000
2018-09-25,23.15,23.86,23.06,23.75,940500
2018-09-26,23.75,24.24,23.55,23.79,527300
2018-09-27,23.74,24.56,23.74,24.53,1507000
2018-09-28,24.17,24.35,23.59,24.05,638500
2018-10-01,24.05,24.2,22.64,22.92,1090200
2018-10-02,23.6,24.21,23.22,23.8,2033000
2018-10-03,24.6,25.55,24.25,24.5,3607300
2018-10-04,24.13,24.9,23.77,24.8,912500
2018-10-05,25.06,25.47,24.3,24.99,1990400
2018-10-08,26.99,28.4,26.56,28.04,7009600
2018-10-09,27.81,29.05,27.49,28.45,3624500
2018-10-10,28.23,28.23,26.53,26.53,2506500
2018-10-11,26.85,27.43,25.98,26.35,1270700
2018-10-15,26.97,27.16,26.31,26.78,1420100
2018-10-16,27.03,28.14,26.8,27.74,2850800
2018-10-17,27.53,28.07,26.7,27.9,2510500
2018-10-18,28.25,29,27.84,28.34,2966400
2018-10-19,28.5,28.88,27.47,28,1231600
2018-10-22,29.8,29.8,27.93,28.5,4060600
2018-10-23,28.37,28.73,27.81,28.69,2261100
2018-10-24,28.7,29,27.54,27.7,1803600
2018-10-25,27.95,28.27,27.15,27.86,2667900
2018-10-26,28.1,29.2,27.5,29.2,3253700
2018-10-29,29.74,30.18,28.14,28.73,3571700
2018-10-30,29.06,30.96,28.68,30.96,3389600
2018-10-31,30.9,31.86,29.28,30.59,5614200
2018-11-01,30.8,31.64,29.7,31.64,6545200
2018-11-05,31.65,32.8,31.26,32.55,5922700
2018-11-06,31.78,32.45,31.45,31.65,4112600
2018-11-07,32.02,32.34,30.9,31.45,3158600
2018-11-08,31.65,31.97,29.91,30.45,2310600
2018-11-09,30.13,31.84,30.06,31.84,1697800
2018-11-12,32.1,32.89,31.45,32.89,1363500
2018-11-13,32.89,33.28,32.39,32.85,1848100
2018-11-14,32.71,33.58,31.95,33.36,3233100
2018-11-16,33.48,35,33.11,35,1516500
2018-11-19,34.52,34.98,33.95,34.39,1201700
2018-11-21,34.35,35.45,33.91,34.91,1514800
2018-11-22,35.69,35.88,34.63,35.67,2011400
2018-11-23,35.6,36.6,35,36,2267400
2018-11-26,35.99,36.19,33.11,33.11,3802500
2018-11-27,33.4,33.82,32.81,33.82,1800100
2018-11-28,33.81,34.54,33.2,34.47,1188100
2018-11-29,34.5,34.68,33.91,34.3,1491100
2018-11-30,33.99,34.83,33.9,34.74,966000
2018-12-03,34.75,35.13,32.97,33.12,3048400
2018-12-04,33.51,33.56,31.25,32.14,2073900
2018-12-05,32.48,33.24,32.08,33.24,1552300
2018-12-06,33,33,31.8,32.58,1654800
2018-12-07,32.75,32.8,31.1,31.35,1218400
2018-12-10,31.39,31.8,30.56,30.86,1593600
2018-12-11,31.06,32.98,30.58,32.87,3010500
2018-12-12,33.04,33.65,32.21,33.65,1184300
2018-12-13,33.8,34.37,32.99,33.9,2665900
2018-12-14,33.8,34,33.12,33.35,2519800
2018-12-17,33.7,33.74,31.8,31.85,1596600
2018-12-18,31.95,33.32,31.71,33,1986200
2018-12-19,33.3,33.86,32.36,32.37,1378200
2018-12-20,32.72,33.8,32.2,33.5,2695800
2018-12-21,33.7,35,33.32,35,2730700
2018-12-26,34.9,35.67,33.85,34.89,1712400
2018-12-27,34.89,35.01,33.9,34.91,1395300
2018-12-28,35,36,34.62,36,2607400
2019-01-02,35.97,36.55,35.45,36.33,2795000
2019-01-03,36.19,37.6,35.71,36.37,1636900
2019-01-04,36.48,36.63,35.8,36.25,1056400
2019-01-07,36.16,36.47,34.91,35.3,1215300
2019-01-08,35.59,35.94,34.4,34.72,1299600
2019-01-09,34.85,35.21,34.64,35.15,1298000
2019-01-10,35.26,36.1,35.08,35.91,1942400
2019-01-11,36,37.2,35.81,37.2,2805900
2019-01-14,37.2,38,36.83,37.47,2254800
2019-01-15,37.5,37.75,36.84,37,1191500
2019-01-16,37.01,37.4,36.43,37,652800
2019-01-17,37.32,37.4,36.3,37.05,2820500
2019-01-18,37.1,37.69,36.36,36.36,6617600
2019-01-21,36.21,36.34,35.5,36.18,1109400
2019-01-22,36.13,36.26,35.1,35.5,803400
2019-01-23,35.49,36,35.27,36,1189300
2019-01-24,36.3,36.5,35.8,36.06,1217300
2019-01-28,36.06,36.14,34.91,35.06,1505300
2019-01-29,35.16,35.58,34.34,34.8,2737700
2019-01-30,35.25,36.09,35.11,35.95,2185000
2019-01-31,36.09,37.4,36.09,37.11,3107800
2019-02-01,36.92,37.32,36.61,37.2,2141000
2019-02-04,37.17,38.33,37.03,38.04,2562900
2019-02-05,38.5,39.17,38.25,38.59,3121300
2019-02-06,38.69,38.96,37.1,37.3,1788400
2019-02-07,37.57,37.62,35.76,36.18,1842300
2019-02-08,36.49,37.05,35.78,37,1278600
2019-02-11,37.49,37.72,36.74,37.2,1872400
2019-02-12,37.5,38.75,37.21,38.26,2287400
2019-02-13,38.63,38.74,37.88,38.4,1369800
2019-02-14,38.5,38.7,37.07,38.6,2460400
2019-02-15,38.58,38.59,37.44,38.5,1496300
2019-02-19,38.94,39.48,37.65,38.66,11267900
2019-02-20,39,39.2,37.83,38.15,2248600
